Date (YYYYMMDD)	start time (UTC)	latitude	longitude	Jesse Check	Bill add
					
20010113	1800	33.89	-102.94		x
20010116	1900	30.31	-107.47	x	
20010116	1900	29.41	-106.88	x	
20010116	1900	29.21	-106.12	x	
20010116	1930	28.6	-106.51	x	
20010125	1900	31.05	-107.9	x	
20010127	2000	31.18	-107.88	x	
20010127	1830	30.34	-107.41	x	
20010127	1830	29.2	-106.81	x	
20010127	1830	28.89	-106.38		x
20010128	1930	26.21	-105.1	x	
20010128	2000	26.8	-103.92	x	
20010208	1730	30.55	-107.29	x	
20010208	1700	30.35	-106.88	x	
20010208	1730	29.19	-106.9	x	
20010208	1730	29.1	-106.83	x	
20010208	1730	29	-106.55	x	
20010208	1900	28.75	-106.53	x	
20010224	1730	34.07	-102.44	x	
20010224	1830	33.68	-102.68	x	
20010224	1730	33.26	-102.59	x	
20010224	1730	32.63	101.95-	x	
20010224	1730	32.41	-101.56	x	
20010224	1730	32.08	-101.58	x	
20010224	1730	31.04	-104.59	x	
20010224	1730	31.07	-103.65	x	
20010224	2030	34.58	-103.75	x	
20010303	2100	31.04	-107.45	x	
20010310	1730	31.1	-108.02	x	
20010310	1830	30.6	-107.28	x	
20010310	1900	29.5	-107.9	x	
20010314	1830	31.41	-107.39	x	
20010314	1930	31.03	-104.8	x	
20010314	1930	31.01	-103.61	x	
20010314	1830	31.58	-106.11	x	
20010314	1830	30.83	-107.09		x
20010314	1930	30.51	-107.28		x
20010314	1730	37.18	-117.05		x
20010315	1630	32.59	-102.1		x
20010315	1630	33.03	-102.1.98	x	
20010315	1630	33.4	-101.58		x
20010315	1630	33.5	-101.25	x	
20010315	1630	34	-101.05	x	
20010315	1630	34.11	-100.92	x	
20010315	1600	34.55	-100.53	x	
20010324	2100	37.32	-117.03		x
20010406	1730	31.21	-107.89	x	
20010406	1730	31.56	-107.48	x	
20010406	1600	30.77	-107.71	x	
20010406	1600	30.54	-107.33	x	
20010406	1600	29.43	-107.72	x	
20010406	1600	29.08	-107.43		x
20010406	1730	28.54	-107.39	x	
20010406	1800	28.67	-106.72		x
20010406	1800	28.25	-106.91		x
20010407	1500	29.2	-103		
20010407	1600	28.6	-103.5		
20010408	1630	38.12	-104.39	x	
20010408	1830	31.52	-107.46	x	
20010408	1900	30.95	-107.01	x	
20010408	1900	30.55	-107.27	x	
20010409	1930	31.52	-107.99	x	
20010410	1530	32.03	-107.91	x	
20010410	1600	31.2	-107.82	x	
20010410	1700	31	-108.44		x
20010410	1600	30.77	-107.9		x
20010410	1600	30.47	-107.5		x
20010410	1600	30.2	-107.45		x
20010410	1630	29.53	-107.8	x	
20010410	1630	29.31	-106.9	x	
20010410	1630	29.27	-106.75	x	
20010410	1630	29.05	-106.5	x	
20010411	1530	31.2	-103.68	x	
20010411	1530	34.02	-103.2		x
20010411	1630	33.8	-102.97		x
20010411	1630	33.2	-102.58		x
20010411	1700	38.5	-102.3		x
20010412	1530	34	-104.5		
20010413	1530	37.5	-105.5		
20010413	1830	36.5	-105		
20010413	1730	35.5	-107		
20010419	1700	37.66	-105.9	x	
20010420	1700	35.74	-108.81	x	
20010420	2000	37.82	-105.95	x	
20010420	1900	32.91	-106.31		x
20010420	1900	31.21	-107.92		x
20010421	1930	31.05	-108.62	x	
20010421	1930	31.05	-108.49	x	
20010421	1830	31.3	-107.97	x	
20010421	1930	30.7	-107.93		x
20010421	1830	30.99	-107.03	x	
20010421	1830	30.66	-107.1	x	
20010421	1930	30.5	-106.7	x	
20010421	1930	30.5	-106.7	x	
20010422	1530	31.52	-107.5	x	
20010422	1530	30.95	-107.17	x	
20010422	1530	31.1	-104.8	x	
20010423	1630	32.11	-107.49		x
20010424	1630	34.1	-103.41		x
20010425	1730	33.67	-102.41		x
20010426	1730	33.22	-102.41		x
20010426	1730	32.88	-102.41		x
20010426	1730	32.65	-102.65		x
20010426	1730	32.37	-102.65		x
20010427	1630	36.1	-102.55		x
20010502	1830	35.32	-110.81	x	
20010502	1530	36.6	-117.86		x
20010502	1630	36.5	-119.89		x
20010503	1430	35.51	-116.51		x
20010504	1930	31.57	-107.5	x	
20010504	1930	30.92	-106.99	x	
20010505	1830	31.53	-107.48	x	
20010505	1900	30.9	-107.01	x	
20010516	1730	31.5	-107.47	x	
20010516	1900	30.88	-106.98		x
20010517	1830	31.53	-107.47	x	
20010517	1530	31	-104.2		
20010520	1930	31.51	-107.44	x	
20010520	2000	31.11	-104.49	x	
20010520	1900	32.48	-101.51	x	
20010521	1730	31.41	-107.5	x	
20010524	1900	40.91	-119.06		x
20010526	1900	31.59	-107.47	x	
20010527	1830	40.65	-119.51		x
20010528	2030	31.21	-107.81	x	
20010529	2100	30.92	-106.94		x
20010529	2030	31.57	-107.39		x
20010601	1930	31.52	-107.5	x	
20010602	1930	31.51	-107.52	x	
20010602	2100	39.94	-118.42		x
20010603	1730	31.53	-107.52	x	
20010603	1830	31.27	-107.9	x	
20010603	1730	30.94	-106.97	x	
20010604	1530	31.55	-107.26	x	
20010604	1530	31.29	-107.99	x	
20010608	1530	31.54	-107.53		x
20010608	1930	40.58	-119.62		x
20010608	2230	39.91	-118.43		x
20010617	2000	40.6	-119.59		x
20010617	2130	39.87	-118.47		x
20010624	1700	40.59	-119.58		x
20010624	1730	39.84	-118.41		x
20010728	1930	40.69	-119.52		x
20010728	2030	39.91	-118.54		x
20010729	1800	40.65	-119.53		x
20010729	2345	39.86	-118.5		x
20010730	2200	39.87	-118.42		x
20010803	2015	40.51	-119.67		x
20010818	1915	40.97	-119.05		x
20010822	2015	40.69	-119.32		x
20010905	1800	41.12	-118.79	x	
20010905	1800	41.02	-118.76	x	
20010905	1830	40.77	-119.22	x	
20010905	2000	40.59	-119.58	x	
20010905	2000	39.92	-118.31	x	
20010906	1530	31.5	-107.18		x
20010907	1630	31.51	-107.29	x	
20010907	1530	31.13	-104.69		x
20010907	1530	31.04	-103.64		x
20010907	1530	33.37	-102.95		x
20010907	1530	33.91	-102.98		x
20010908	1630	31.52	-107.33	x	
20011012	1700	32.13	-107.44	x	
20011012	1830	31.57	-107.31	x	
20011012	1830	31.42	-107.28	x	
20011012	1830	31.67	-106.18	x	
20011012	1830	31.07	-104.74	x	
20011013	1730	31.04	-103.74	x	
20011015	1900	31.06	-104.78		x
20011015	1815	31	-103.75		x
20011015	1600	33.44	-102.73		x
20011015	1600	33.18	-102.69		x
20011015	1600	33.08	-102.35		x
20011015	1600	33.18	-102.05		x
20011015	1600	33.32	-101.73		x
20011015	1600	33.62	-101.25		x
20011015	1700	35.02	-100.23		x
20011015	1700	34.27	-99.36		x
20011015	1700	35.21	-98.52		x
20011023	1900	31.08	-104.76		x
20011023	1900	31.54	-104.31		x
20011123	1830	32.21	-107.88	x	
20011123	1830	32.11	-107.43	x	
20011125	1930	31.5	-107.39	x	
20011204	1730	28.6	-106.81		x
20011210	1800	30.98	-108.82	x	
20011211	1830	31.57	-107.54	x	
20011211	1730	28.59	-106.75	x	
20011211	1830	28.99	-105.85		x
20011211	1830	29.31	-105.85		x
20011218	1800	33.83	-102.62	x	
20011218	1800	33.6	-102.76		x
20011218	1800	33.26	-102.83		x
20011218	1800	32.99	-103.04		x
20011221	1900	31.44	-107.4	x	
					
20020120	1900	32.75	-102.81	x	
20020120	1900	32.52	-102.11		x
20020120	1900	33.71	-102.74		x
20020120	1900	33.39	-101.91		x
20020120	1900	33.89	-101.11		x
20020120	1900	34.36	-100.98		x
20020120	1830	32.19	-107.44	x	
20020120	1830	31.41	-107.35	x	
20020120	1730	29.29	-106.3	x	
20020120	1730	28.57	-106.73	x	
20020122	2000	31.45	-107.4	x	
20020122	1830	32.91	-102.48	x	
20020123	1830	31.49	-107.32	x	
20020123	2000	30.81	-106.81	x	
20020130	1930	30.53	-107.32	x	
20020130	1930	30.1	-106.9		x
20020130	1930	29.47	-106.92	x	
20020130	1930	28.6	-106.79	x	
20020218	1830	31.49	-107.3	x	
20020218	1830	30.96	-106.8	x	
20020218	1830	30.78	-106.6	x	
20020218	1830	28.57	-106.74	x	
20020219	1700	31.44	-107.34	x	
20020219	1900	31.1	-104.61	x	
20020219	1900	31.1	-103.54		x
20020219	1700	33.02	-102.35	x	
20020220	1830	33.49	-102.08	x	
20020220	1830	33.29	-102.67	x	
20020220	1830	33.02	-102.43	x	
20020221	1630	31.56	-107.55	x	
20020221	1630	31.49	-107.49	x	
20020221	1630	31.46	-106.77	x	
20020221	1630	31.39	-106.23	x	
20020221	1630	31.85	-105.14	x	
20020221	1630	31.06	-104.71	x	
20020221	1830	29.21	-105.93	x	
20020223	1930	38	-117.85	x	
20020225	1830	35	-103.97	x	
20020226	1730	31.47	-107.4	x	
20020228	1930	41.15	-118.78	x	
20020301	1630	31.57	-107.28	x	
20020301	1630	31.43	-107.32	x	
20020301	1900	31.37	-106.91	x	
20020301	1900	30.79	-106.25	x	
20020301	1930	31.1	-104.57		x
20020307	1830	37.91	-105.83	x	
20020307	1830	38.11	-104.4	x	
20020307	1830	38.74	-101.75	x	
20020307	1830	38.08	-101.98	x	
20020308	1700	38.09	-104.39	x	
20020308	1800	36.79	-102.56	x	
20020308	1800	36.62	-102.63	x	
20020308	1800	36.23	-102.52	x	
20020308	1800	34.65	-103.27	x	
20020308	1800	34.27	-103.33	x	
20020308	1715	33.47	-104.62	x	
20020308	1715	33.27	-104.39	x	
20020308	1715	32.81	-104.62	x	
20020308	1715	32.97	-106.39	x	
20020308	1715	32.89	-106.34	x	
20020308	1715	32.8	-106.28	x	
20020308	1800	34.09	-103.06	x	
20020308	1900	33.45	-102.54	x	
20020308	1700	31.66	-106.13	x	
20020308	1700	31.56	-106.12	x	
20020308	1730	31.61	-106.42	x	
20020308	1730	31.38	-106.26	x	
20020308	1730	31.55	-107.5	x	
20020308	1730	31.15	-107.5	x	
20020308	1730	30.97	-107.45	x	
20020311	1630	31.1	-104.72	x	
20020311	1730	31.9	-105	x	
20020311	1830	31.32	-103.15		x
20020311	1830	31.11	-103.52		x
20020311	1730	30.9	-104.72		x
20020311	1830	33.39	-104.52	x	
20020311	1700	33.66	-102.88		x
20020311	1700	33.61	-102.53		x
20020311	1700	32.97	-102.22	x	
20020311	1700	32.51	-102.78	x	
20020311	1700	32.24	-102.74		x
20020311	1830	34.07	-103.1		x
20020311	1730	31.52	-107.28	x	
20020311	2130	29.3	-105.91		x
20020313	2100	35.31	-116.46	x	
20020313	2100	36.38	-117.61	x	
20020313	1800	37.68	-117.52		x
20020314	1630	31.57	-107.28	x	
20020314	1630	31.43	-107.29	x	
20020314	1630	31.5	-107.31	x	
20020314	1630	31.36	-107.63	x	
20020314	1900	32.68	-102.81	x	
20020315	2030	28.66	-106.81	x	
20020316	1830	31.55	-107.31	x	
20020318	2030	31.3	-107.97	x	
20020318	1930	30.73	-107.89	x	
20020318	1930	30.53	-107.21		x
20020318	2000	30.38	-106.62		x
20020318	2000	30	-106.42		x
20020318	2000	29.36	-106.91		x
20020318	2000	28.59	-106.69		x
20020319	1600	26.67	-104.18	x	
20020319	1600	26.55	-103.88	x	
20020319	1500	26.81	-105.35		x
20020323	1915	31.58	-107.24	x	
20020323	1915	31.44	-107.23	x	
20020323	2000	32.22	-107.71		x
20020323	1700	34.73	-110.02		
20020323	1700	35	-110.48		
20020324	1600	31.59	-107.26	x	
20020324	1600	31.43	-107.25	x	
20020324	1600	31.11	-107.89	x	
20020324	1600	31.01	-107.49	x	
20020324	1700	29.53	-107.2	x	
20020324	1700	30.96	-107	x	
20020324	1700	30.68	-106.45	x	
20020324	1700	29.1	-106.13		x
20020324	1630	29.41	-106.92		x
20020324	1630	29.32	-106.78		x
20020324	1730	33.32	-102.49	x	
20020324	1730	32.98	-102.58		x
20020324	1900	31.18	-104.58		x
20020324	1900	30.92	-104.68		x
20020324	1900	34.07	-103.08		x
20020329	1900	31.47	-107.23	x	
20020329	2000	30.93	-107.02		x
20020329	1830	29.25	-106.77	x	
20020329	1830	29.22	-106.18	x	
20020329	1830	28.54	-106.68	x	
20020329	1830	28.48	-106.17		x
20020329	1830	29.04	-105.76		x
20020329	1830	28.54	-105.57		x
20020402	1630	31.23	-103.62	x	
20020402	1630	31.02	-104.75	x	
20020402	1630	33	-102.44	x	
20020406	1830	32.95	-115.77	x	
20020407	1630	31.52	-107.22	x	
20020407	1700	30.99	-106.97		x
20020407	1930	31.2	-104.7		x
20020407	1930	29.33	-105.99		x
20020407	1930	27.46	-104.82		x
20020407	1900	26.57	-104.02		x
20020414	1930	40.56	-119.66	x	
20020414	1930	39.34	-119.37	x	
20020414	1900	39.88	-118.56		x
20020415	1630	37.45	-117	x	
20020415	1530	36.55	-116.5	x	
20020415	1630	37.25	-117.52	x	
20020415	1700	38	-117.86		x
20020415	1730	37.61	-115.64		x
20020415	1800	36.98	-115.99		x
20020415	1800	36.57	-115.95		x
20020415	1900	35.79	-115.53		x
20020415	1900	35.81	-114		x
20020415	1530	36.91	-117.85		x
20020415	1530	36.86	-118.02		x
20020415	1630	38.44	-113.46		x
20020415	1630	37.92	-113.57		x
20020415	1830	35.47	-116.52	x	
20020415	1830	35.36	-116.48	x	
20020415	1830	34.51	-117.52	x	
20020416	1530	31.46	-107.27	x	
20020416	1600	37.72	-105.98		x
20020416	1600	38.41	-103.5		x
20020416	1900	37.44	-104.31		x
20020416	1900	37.03	-100.82		x
20020416	1900	37.26	-100.97		x
20020416	2000	38.88	-101.93		x
20020417	1830	35.56	-113.88	x	
20020417	1830	35.67	-114.04	x	
20020417	1730	36.68	-110.15	x	
20020417	2130	37.79	-105.91	x	
20020418	2130	36.5	-109.48		x
20020418	2130	36.96	-109.95		x
20020419	2130	36.86	-110.05		x
20020420	1630	37.9	-105.88	x	
20020420	1630	37.67	-105.96	x	
20020426	2000	32.19	-109.8	x	
20020426	2030	32.17	-108.88	x	
20020426	1900	35.65	-111.19	x	
20020426	1900	32.94	-111.67	x	
20020426	1900	32.91	-111.44	x	
20020426	2000	35.02	-109.98		x
20020430	1930	36.93	-110	x	
20020430	1930	36.51	-109.52	x	
20020430	2100	31.49	-107.28	x	
20020501	1730	31	-104.7	x	
20020501	1630	33.07	-102.11	x	
20020501	1630	31.18	-104.76		x
20020501	1630	30.92	-104.77		x
20020501	1630	31.16	-103.58		x
20020501	1630	30.55	-104.48		x
20020501	2000	31.52	-107.26	x	
20020501	2000	29.43	-107.94	x	
20020502	1630	31.57	-107.26	x	
20020502	2130	32.26	-107.89	x	
20020502	1730	28.81	-107.1	x	
20020502	1730	28.62	-106.8	x	
20020507	1815	39.85	-118.61	x	
20020507	1815	39.9	-117.89	x	
20020507	2130	31.59	-107.29	x	
20020508	1630	31.12	-103.64	x	
20020508	1900	31.58	-107.28		x
20020514	2030	36.8	-110.22	x	
20020515	1630	31.53	-107.27	x	
20020518	2230	37.9	-112.2		
20020520	2030	35.92	-114.03	x	
20020520	2030	35.66	-113.89	x	
20020520	2130	34.49	-116.53	x	
20020520	2130	34.86	-117.84	x	
20020521	1630	36.76	-110.06	x	
20020521	1830	39.09	-109.27		x
20020521	1730	38.15	-105.89		x
20020521	1730	37.77	-105.85		x
20020521	1830	35.83	-108.61	x	
20020521	1930	31.49	-107.34	x	
20020521	1930	32.32	-107.88	x	
20020521	2130	30.58	-107.2	x	
20020522	2030	31.47	-107.32	x	
20020522	2130	30.51	-107.33	x	
20020523	1930	31.61	-107.36	x	
20020602	2130	37	-105		
20020602	2030	38.5	-105.4		
20020603	1915	31.39	-107.21	x	
20020603	1915	31.56	-107.34	x	
20020607	1700	38.67	-101.94		x
20020607	1700	38.67	-102.07		x
20020608	1830	38	-112.1		
20020608	1730	39.09	-109.26	x	
20020608	1730	36.89	-110.01	x	
20020608	1630	35.83	-111.57	x	
20020608	1930	36.48	-109.62	x	
20020608	2000	35.69	-114.06	x	
20020608	2000	35.53	-113.9	x	
20020608	2230	39.89	-118	x	
20020609	1800	39.16	-109.24	x	
20020609	1630	36.72	-110.21	x	
20020609	1530	36.51	-109.81	x	
20020609	1630	39.1	-105.3		
20020609	1630	35.98	-117.68	x	
20020614	1430	31.48	-107.45	x	
20020616	1630	31.45	-107.35	x	
20020617	1630	31.5	-107.24	x	
20020617	1930	37.4	-107.5		
20020618	1930	37.4	-107.5		
20020618	1930	31.5	-107.4		
20020619	1930	37.4	-107.5		
20020619	1730	34.1	-110.4		
20020629	1930	39.4	-109.4		
20020629	2030	39.9	-107.3		
20020630	1830	39.3	-109.8		
20020630	2330	39.9	-110.9		
20020713	2030	38	-108.3		
20020713	2330	39.3	-109.5		
20020722	2030	36.1	-118.5		
20020723	2100	36.1	-118.5		
20020803					
20020820	2130	39.96	-118.4	x	
20020823	2300	41	-118.6	x	
20020825	2030	42.7	-108.7		
20020829	2030	38.84	-111.91		x
20020903	1900	40.89	-119.07		x
20020903	2230	39.88	-118.54		x
20020903	1900	41.64	-119.63		x
20020904	2030	41.67	-119.61	x	
20020904	2030	41.02	-118.86	x	
20020904	2030	40.63	-119.53	x	
20020905	1830	40.65	-119.54	x	
20020905	1830	40.9	-119.04	x	
20020905	1830	41.18	-118.71	x	
20020905	1830	39.9	-118.54	x	
20020905	1830	39.95	-118.28	x	
20020917	1730	36.84	-110.02	x	
20020923	1630	34.2	-117.8		
20020927	2030	34.6	-118.5		
20020927	1930	34.6	-117.3		
20020927	1930	37.5	-111.5		
20020928	1830	31	-102.2		
20020928	1830	31.8	-102.5		
20021018	1930	31.07	-108.44	x	
20021108	2000	30.83	-106.68		x
20021109	1830	32.16	-107.47	x	
20021109	1730	31.51	-107.26	x	
20021109	1830	31.05	-107.91	x	
20021109	1830	30.82	-106.61	x	
20021109	1600	32.18	-101.78	x	
20021109	1700	32.7	-102.3		x
20021115	1730	32	-107.48	x	
20021115	1800	31.45	-107.29	x	
20021115	1900	30.79	-106.61	x	
20021115	1900	28.53	-106.82	x	
20021115	2030	28.92	-105.89	x	
20021125	1630	35.42	-116.78	x	
20021125	1630	35.31	-116.35	x	
20021125	1800	34.15	-115.8	x	
20021125	1800	34.04	-115.28	x	
20021125	2000	34.04	-115.28	x	
20021217	1830	31.43	-107.27	x	
20021217	1845	30.98	-107.02	x	
20021217	1845	30.41	-106.53	x	
20021217	1845	29.4	-106.81	x	
20021217	1845	28.57	-106.72	x	
20021218	1730	29.22	-106.98	x	
20021218	1830	28.62	-106.68	x	
20021218	1830	26.89	-103.77	x	
20021221	1700	33.26	-102.7		x
20021221	1700	33.34	-102.22		x
20021223	1715	26.75	-103.8		x
20021230	1700	29.3	-105.94	x	
20021230	1700	29.47	-106.33	x	
20021230	1700	28.93	-105.89	x	
20021230	1700	28.57	-106.74	x	
20021230	1800	27.95	-103.91	x	
20021230	1800	27.47	-103.93	x	
20021230	1800	27.4	-103.42	x	
20021230	1800	26.72	-103.86	x	
20021230	1800	26.68	-104.21	x	
20021230	1700	31.03	-103.57		x
					
20030101	1645	32.54	-102.22	x	
20030101	1645	32.16	-101.98	x	
20030202	1730	34.4	-115.6	x	
20030202	1830	34.94	-109.7	x	
20030202	1730	36.38	-117.92	x	
20030202	1800	35.86	-118.6		x
20030202	1730	31.07	-107.84		x
20030202	1800	30.94	-106.82		x
20030202	1800	30.8	-106.64		x
20030202	1730	32.19	-109.76		x
20030205	1800	34.45	-115.62	x	
20030205	1800	34.92	-116.45	x	
20030209	1830	33.31	-102.84	x	
20030209	1830	33.9	-102.46	x	
20030209	2000	34.09	-103.06		x
20030217	1700	41.23	-103.09		x
20030217	1700	40.9	-103.17		x
20030217	1700	39.61	-103.06	x	
20030217	1800	38.82	-101.98		x
20030222	1730	36.77	-109.97		x
20030222	1930	35.86	-108.5		x
20030304	1830	31.44	-107.3	x	
20030304	1830	31.14	-107.26	x	
20030304	1830	30.84	-107.04	x	
20030304	1830	30.58	-106.56	x	
20030304	1830	30.37	-106.74	x	
20030304	1830	31.96	-107.89	x	
20030304	1830	30.62	-107.94	x	
20030304	1830	29.22	-106.74	x	
20030304	1830	28.56	-106.69	x	
20030304	1830	32.67	-102.87	x	
20030304	1830	32.98	-102.46	x	
20030304	1830	33.26	-101.69	x	
20030304	1830	33.4	-101.3	x	
20030304	1830	33.6	-100.9	x	
20030304	1830	31.08	-104.67	x	
20030305	2000	26.68	-103.98		x
20030313	1830	41.2	-118.69	x	
20030313	2030	40.87	-119.11	x	
20030313	2030	40.29	-118.96	x	
20030313	2030	39.89	-118.49	x	
20030313	2030	41.79	-120.1		x
20030313	2030	41.44	-120.02		x
20030315	2130	39.82	-118.57	x	
20030316	1700	31.46	-107.31	x	
20030316	1930	29.21	-106.98	x	
20030316	1930	28.7	-106.96	x	
20030317	2030	31.53	-107.29	x	
20030317	1930	31.04	-103.8	x	
20030317	2030	26.85	-103.78	x	
20030318	1745	31.08	-103.65	x	
20030318	1715	32.11	-101.82	x	
20030318	1730	29.03	-106.06	x	
20030318	1830	26.89	-103.82	x	
20030327	1730	31.68	-108.47		x
20030327	1800	31.57	-108.44		x
20030327	1930	31.07	-108.52	x	
20030327	1830	31.56	-108.09	x	
20030327	1730	31.57	-107.31	x	
20030327	1900	29.22	-107.03	x	
20030327	2000	28.55	-106.69	x	
20030327	2000	29.31	-107.79	x	
20030328	1800	31.52	-107.56	x	
20030328	1830	30.58	-106.54	x	
20030402	1800	36.78	-110.1	x	
20030402	1800	36.83	-111.49	x	
20030402	1800	36	-111.42	x	
20030402	1930	35.77	-111.18	x	
20030402	1930	35.52	-111	x	
20030402	1930	35.46	-110.81	x	
20030402	1930	35.39	-110.4	x	
20030402	1930	35	-110.02	x	
20030402	1830	35.89	-108.56	x	
20030402	1900	39.85	-118.48		x
20030402	1700	39.06	-113.04		x
20030403	1815	31.41	-107.3	x	
20030405	1900	31.59	-107.23	x	
20030405	1830	35.79	-108.68	x	
20030405	1830	31.57	-108.46		x
20030405	1930	30.63	-107.93	x	
20030405	1830	30.49	-107.81		x
20030405	1830	30.32	-107.48		x
20030405	1830	30.55	-107.2		x
20030405	1830	30.46	-106.68		x
20030405	1830	29.37	-107.78	x	
20030405	1830	29.18	-107.46	x	
20030405	1830	29.5	-106.48	x	
20030408	1530	31.52	-107.55	x	
20030411	1630	31.54	-107.26	x	
20030413	1930	31.51	-107.22	x	
20030413	1830	35.8	-108.67	x	
20030415	1700	32.07	-107.81	x	
20030415	1700	31.03	-108.41	x	
20030415	1600	31.55	-108.04	x	
20030415	1600	31.29	-107.92	x	
20030415	1600	31.07	-107.89	x	
20030415	1600	31.49	-107.13	x	
20030415	1600	30.78	-107.83	x	
20030415	1600	30.49	-107.77	x	
20030415	1600	30.47	-107.58	x	
20030415	1700	30.43	-107.5	x	
20030415	1700	30.75	-107.09	x	
20030415	1700	30.46	-106.65	x	
20030415	1700	29.39	-106.71	x	
20030415	1700	28.62	-106.68	x	
20030416	1500	32.98	-101.47	x	
20030416	1500	32.74	-101.65	x	
20030416	1800	32.45	-101.91	x	
20030416	1800	38.45	-103.16	x	
20030416	1800	38.1	-101.87	x	
20030416	1800	37.93	-101.41	x	
20030417	2000	35.75	-108.75	x	
20030417	1930	31.58	-108.42	x	
20030417	1930	31.99	-108.49	x	
20030417	1930	31.25	-107.98	x	
20030417	1930	31.53	-107.19	x	
20030417	1930	30.7	-107.88	x	
20030418	1830	31.01	-108.49	x	
20030418	1730	29.42	-107.77	x	
20030418	1730	29.21	-107.39	x	
20030419	1630	31.48	-107.27	x	
20030421	2030	29.4	-107.8	x	
20030421	2100	28.57	-106.53	x	
20030422	1930	30.92	-106.96	x	
20030422	1730	29.34	-107.79	x	
20030423	1830	32.32	-107.56	x	
20030423	1830	31.54	-107.49	x	
20030423	1830	30.96	-106.98	x	
20030423	1900	33.41	-102.55	x	
20030423	1900	33.18	-102.53	x	
20030423	1900	32.81	-102.52	x	
20030424	1530	33.78	-102.86	x	
20030424	1530	33.32	-102.88	x	
20030424	1530	33.1	-102.81	x	
20030424	1700	31.15	-103.55	x	
20030429	1900	31.47	-107.3		x
20030503	1830	36.92	-110	x	
20030503	1830	36.29	-110.99		x
20030503	1830	36.18	-109.99		x
20030503	1830	35.17	-110.5		x
20030503	1830	35.84	-108.61	x	
20030503	1830	31.56	-107.2	x	
20030503	1900	37.76	-105.88	x	
20030504	1830	36.27	-102.95	x	
20030504	1730	34.12	-102.93	x	
20030504	1630	32.72	-102.1	x	
20030505	1730	32.55	-102.48	x	
20030505	2300	31.49	-107.23	x	
20030507	1930	31.47	-107.35	x	
20030507	2100	30.92	-106.95	x	
20030507	2100	30.59	-106.55	x	
20030508	1615	38.55	-102.97	x	
20030508	1930	37.78	-105.83	x	
20030508	2100	33.26	-102.47	x	
20030509	1730	35.12	-110.85		x
20030509	1730	35.48	-110.97		x
20030509	1730	34.81	-110.37		x
20030509	1600	35.75	-108.73		x
20030509	1930	31.53	-108.38		x
20030509	1930	31.53	-107.28		x
20030509	1630	37.7	-105.97		x
20030510	2000	31.51	-107.39		x
20030515	1530	35.82	-108.65	x	
20030515	1800	31.51	-107.25	x	
20030515	1830	31.22	-107.03	x	
20030515	2030	30.83	-106.97	x	
20030515	1830	30.45	-107.45		x
20030515	1830	31.04	-108.5		x
20030515	2000	32.93	-106.37	x	
20030515	2000	32.81	-106.99	x	
20030530	1730	39.83	-118.56		x
20030611	2215	31.42	-107.22	x	
20030612	2130	31.5	-108.9		
20030612	2230	31.25	-107	x	
20030620	1730	31.07	-108.45	x	
20030620	1730	31.2	-107.99	x	
20030621	1915	31.22	-107.97	x	
20030623	1930	36.48	-109.61	x	
20030623	1830	35.88	-108.68	x	
20030623	1900	36.16	-110.51	x	
20030623	2030	38.57	-115.69	x	
20030624	1830	36.39	-109.73	x	
20030624	1630	35.92	-108.56	x	
20030624	2030	31.63	-107.42	x	
20030711					
20030712					
20030715	2100	31.46	-107.42		x
20030716	2100	29.36	-107.88		x
20030910	2300	36.64	-111.43	x	
20030913	1430	34.46	-103.72		x
20030913	1800	39.52	-110.59	x	
20030913	2100	39.02	-110.1	x	
20030916	1930	39.76	-118.6	x	
20030928					
20031009	2030	39.85	-118.46	x	
20031009	2030	40.77	-119.21		x
20031013	2000	37.68	-105.95		x
20031013	2000	39.14	-102.16		x
20031013	2000	39.03	-101.55		x
20031023	1730	39.73	-118.57		x
20031025	1630	34.3	-117.6		
20031026		29.9	-109.6		
20031026	1930	32.9	-116.7		
20031027	1730	32.9	-116.7		
20031028	1830	33	-116.5		
20031028	1800	34.3	-117		
20031028	1830	34.6	-118.9		
20031029	2000	40.2	-105.3		
20031029	1730	31.41	-107.38	x	
20031029	1730	31.18	-107.99		x
20031029	1730	31.1	-108.19		x
20031029	1830	39.79	-118.4		x
20031029	2015	37.7	-105.95		x
20031030	1630	36.72	-110.19	x	
20031030	1730	36.62	-109.54	x	
20031030	1630	36.71	-111.92	x	
20031030	1630	36.11	-111.29	x	
20031030	1630	36.11	-110.54	x	
20031030	1630	35.15	-111.35	x	
20031030	2000	31.5	-107.4	x	
20031102	2000	31.09	-108.39		x
20031122	1800	32.35	-108.88	x	
20031122	1800	32.15	-108.89	x	
20031122	1800	31.89	-108.8	x	
20031122	1800	31.48	-108.53	x	
20031122	1800	32.02	-107.75	x	
20031122	1800	32.95	-106.35	x	
20031122	1800	32.18	-109.79	x	
20031122	1800	31.88	-109.64	x	
20031122	1715	30.94	-108.72	x	
20031122	1715	31.56	-108.04	x	
20031122	1715	31.08	-107.88	x	
20031122	1800	31.74	-107.57	x	
20031122	1800	31.59	-107.31	x	
20031122	1800	31.44	-107.32	x	
20031122	1800	31.31	-106.94	x	
20031122	1800	30.85	-106.92	x	
20031122	1800	30.57	-107.29	x	
20031122	1800	30.34	-106.72	x	
20031122	1715	29.39	-107.78	x	
20031125	1730	31.03	-108.3	x	
20031126	1900	31.22	-107.94		x
20031126	1900	31.63	-107.3		x
